X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.8725452,46.32338,319879011,4474,Community Support Services,,Nipissing First Nation,,Blyth Nipissing First Nation,,36 Semo Road,,,Nipissing 10,P2B3K2,2024/06/25 13:36:31+00,2024/06/25 11:42:12+00,2024/06/25 21:54:59+00,2112241
-81.4251902,42.9233924,319876998,1475,Long-Term Care Home,For-Profit,Middlesex Terrace,,,,2094 Gideon Drive,,,Delaware,N0L1E0,2024/06/25 13:34:58+00,2024/06/25 11:37:25+00,2024/06/25 21:54:59+00,2112257
-75.6700697,45.4434789,319884810,7363275,Pharmacy,Retail Pharmacy,Beechwood Whole Health Pharm,,,,222 Beechwood Ave,,,Ottawa,K1L8A7,2024/06/25 13:37:08+00,2024/06/25 11:54:33+00,2024/06/25 21:54:59+00,2112273
-79.4625463,46.311336,319882652,4493195,Pharmacy,Retail Pharmacy,Canadian Add. Treatm. Phcy. Lp,,,,456 Ferguson Street,,,North Bay,P1B1X4,2024/06/25 13:33:54+00,2024/06/25 11:50:12+00,2024/06/25 21:54:59+00,2112289
-76.5278985,44.2170942,319877690,3176,Mental Health and Addiction Organization,Mental Health Services,Providence Care,,,,752 King Street West,,Administration and Practice Location,Kingston,K7L4X3,2024/06/25 13:36:36+00,2024/06/25 11:39:01+00,2024/06/25 21:54:59+00,2112305
-80.4610643,43.4564925,319880801,957735,Pharmacy,Retail Pharmacy,Carpenter Guardian Pharmacy,,,,501 Krug Street,,,Kitchener,N2B1L3,2024/06/25 13:37:43+00,2024/06/25 11:46:12+00,2024/06/25 21:54:59+00,2112321
-78.172338,43.9638083,319888119,T01197,Licenced Retirement Home,,Victoria Retirement Living,,,,100 University Avenue,,,Cobourg,K9A1C8,2024/06/25 13:35:05+00,2024/06/25 12:03:49+00,2024/06/25 21:54:59+00,2112337
-79.4577712,43.6551759,319887018,9682732,Integrated Community Health Services Centre,Abortion,Choice in Health Clinic,,,,1678 Bloor Street West,,,Toronto,M6P1A9,2024/06/25 13:35:10+00,2024/06/25 12:00:03+00,2024/06/25 21:54:59+00,2112353
-79.3251396,43.8219894,319886311,9094758,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #847,,,,7060 Warden Ave,,,Markham,L3R5Y2,2024/06/25 13:36:56+00,2024/06/25 11:58:07+00,2024/06/25 21:54:59+00,2112369
-79.8742935,43.5211125,319883313,5449678,Pharmacy,Retail Pharmacy,Pharma Center,,,,581 Main Street East,3,,Hamilton,L8M1H9,2024/06/25 13:37:24+00,2024/06/25 11:51:28+00,2024/06/25 21:54:59+00,2112385
-75.7363497,45.398513,319882023,3382994,Pharmacy,Retail Pharmacy,Watsons Phcy & Compounding Ctr,,,,1308 Wellington Street  West,,,Ottawa,K1Y3B2,2024/06/25 13:37:36+00,2024/06/25 11:48:51+00,2024/06/25 21:54:59+00,2112401
-78.8446778,43.8691624000001,319880617,558710,HIV/AIDS and Hep C Programs,"HCV Team, HIV POC Testing",Durham Community Health Centre,,Carea Community Health Centre,,115 Grassmere Avenue,,Practice Location,Oshawa,L1H3X7,2024/06/25 13:36:09+00,2024/06/25 11:45:46+00,2024/06/25 21:54:59+00,2112417
-81.3068531,42.9502186,319887823,S0036,Licenced Retirement Home,,Longworth Retirement Residence,,,,600 Longworth Road,,,London,N6K4X9,2024/06/25 13:33:13+00,2024/06/25 12:02:48+00,2024/06/25 21:54:59+00,2112433
-75.6208357,45.4305949,319885137,7773395,Pharmacy,Retail Pharmacy,Whole Health Pharmacy Ogilvie,,,,1150 Cadboro Road,,,Gloucester,K1J7R1,2024/06/25 13:33:37+00,2024/06/25 11:55:25+00,2024/06/25 21:54:59+00,2112449
-75.6994917,45.3999009,319878364,4032,Community Support Services,,King'S Daughters Dinner Wagon (The),,Ottawa King'S Daughters Dinner Wagon,,790  Bronson Avenue,,,Ottawa,K1S4G4,2024/06/25 13:34:42+00,2024/06/25 11:40:33+00,2024/06/25 21:54:59+00,2112465
-81.0532841,42.9802756,319887956,S0427,Licenced Retirement Home,,Dorchester Terrace Retirement Residence,,,,143 Byron Avenue,,,Dorchester,N0L1G5,2024/06/25 13:33:09+00,2024/06/25 12:03:15+00,2024/06/25 21:54:59+00,2112481
-79.6037325,43.7399194,319882592,4401034,Pharmacy,Retail Pharmacy,New Care Pharmacy,,,,56 Westmore Drive,,,Toronto,M9V1C3,2024/06/25 13:33:55+00,2024/06/25 11:50:04+00,2024/06/25 21:54:59+00,2112497
-78.2901099,43.9631673,319886741,9452754,Pharmacy,Retail Pharmacy,Port Hope Community Pharmacy,,,,249 Ontario Street,101,,Port Hope,L1A3Y9,2024/06/25 13:33:18+00,2024/06/25 11:59:29+00,2024/06/25 21:54:59+00,2112513
-76.4858255,44.2487522,319880224,31243,Mental Health and Addiction Organization,Addiction Services,Kingston Community Health Centres,,,,661 Montreal Street,,Practice Location,Kingston,K7K3J3,2024/06/25 13:34:13+00,2024/06/25 11:44:53+00,2024/06/25 21:54:59+00,2112529
-78.9145978,42.9214625,319883980,6322053,Pharmacy,Long Term Care Facility,Gilmore Lodge,,,,50 Gilmore Road,,,Fort Erie,L2A2M1,2024/06/25 13:33:42+00,2024/06/25 11:52:50+00,2024/06/25 21:54:59+00,2112545
-82.4017837,42.9896577,319878146,3805,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,LifeLabs,,,,704 Mara Street,,Practice Address,Point Edward,N7V1X4,2024/06/25 13:34:48+00,2024/06/25 11:40:04+00,2024/06/25 21:54:59+00,2112561
-79.5363236,43.5938934,319885992,8762314,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #903,,,,3730 Lake ShoreBoulevard W,102,,Etobicoke,M8W1N6,2024/06/25 13:37:02+00,2024/06/25 11:57:08+00,2024/06/25 21:54:59+00,2112577
-81.8792079,42.4351717,319886885,9561093,Pharmacy,Long Term Care Facility,Village On The Ridge,,,,9 Myrtle Street,,,Ridgetown,N0P2C0,2024/06/25 13:35:15+00,2024/06/25 11:59:47+00,2024/06/25 21:54:59+00,2112593
-79.3903006,43.6574304,319878619,4194,Licensed Lab and Specimen Collection Centre Locations,Licensed  Hospital Lab Location,Mount Sinai Hospital,,,,600 University Avenue,,"Billing, Administration, & Practice Address",Toronto,M5G1X5,2024/06/25 13:34:35+00,2024/06/25 11:41:11+00,2024/06/25 21:54:59+00,2112609
-79.7349025,43.7374324,319878055,3706,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,LifeLabs,,,,9780 Bramalea Road,,Practice Address,Brampton,L6S2P1,2024/06/25 13:37:49+00,2024/06/25 11:39:51+00,2024/06/25 21:54:59+00,2112625
-76.4837455,44.2336992,319886497,9248076,Pharmacy,Retail Pharmacy,Srx Pharmacy,,,,119 Barrack Street,,,Kingston,K7K1G2,2024/06/25 13:33:23+00,2024/06/25 11:58:43+00,2024/06/25 21:54:59+00,2112641
-81.506987,42.6647077,319882381,4071818,Pharmacy,Allergen Supplier,Medic Savoure Ltd,,,,242 Miller Road,,,Dutton,N0L1J0,2024/06/25 13:34:01+00,2024/06/25 11:49:38+00,2024/06/25 21:54:59+00,2112657
-79.4404716,43.8939594,319882976,5034517,Pharmacy,Retail Pharmacy,Upper Yonge Pharmacy,,,,10909 Yonge Street,57,,Richmond Hill,L4C3E3,2024/06/25 13:35:47+00,2024/06/25 11:50:47+00,2024/06/25 21:54:59+00,2112673
-80.3136092,43.3906768,319881393,2103687,Integrated Community Health Services Centre,"Radiography, General Ultrasound",True North Imaging,,,,350 Conestoga Boulevard,,,Cambridge,N1R7L7,2024/06/25 13:34:03+00,2024/06/25 11:47:28+00,2024/06/25 21:54:59+00,2112689
-79.8340805,43.2555215,319878416,4068,Mental Health and Addiction Organization,Mental Health Services,Good Shepherd Non-Profit Homes Inc.,,,,15 Street  Olga Street,,Practice Location,Hamilton,L8L6R3,2024/06/25 13:34:39+00,2024/06/25 11:40:41+00,2024/06/25 21:54:59+00,2112705
-79.5923406,43.6043734,319888299,T0597,Licenced Retirement Home,,Constitution Place,,,,3051 Constitution Boulevard,,,Mississauga,L4Y2Z1,2024/06/25 13:35:00+00,2024/06/25 12:04:29+00,2024/06/25 21:54:59+00,2112721
-75.4962877,45.4588069,319881184,1584592,Pharmacy,Retail Pharmacy,Orleans Pharmacy,,,,4275 Innes Road,,,Orleans,K1C1T1,2024/06/25 13:34:08+00,2024/06/25 11:46:59+00,2024/06/25 21:54:59+00,2112737
-79.6938175,43.4823635,319882113,3534857,Pharmacy,Retail Pharmacy,Metro Pharmacy #590,,,,1011 Upper Middle Road  E,,,Oakville,L6H4L2,2024/06/25 13:37:33+00,2024/06/25 11:49:04+00,2024/06/25 21:54:59+00,2112753
-79.4226146,43.7785574,319885303,8005473,Pharmacy,Retail Pharmacy,Tim'S Pharmacy,,,,80 Finch Avenue W,,,North York,M2N2H4,2024/06/25 13:33:33+00,2024/06/25 11:55:44+00,2024/06/25 21:54:59+00,2112769
-78.7240327,44.9251642,319882769,4691275,Pharmacy,Retail Pharmacy,Minden Pharmasave,,,,110 Bobcaygeon Road,,,Minden,K0M2K0,2024/06/25 13:35:53+00,2024/06/25 11:50:25+00,2024/06/25 21:54:59+00,2112785
-79.8709195,43.2487165,319876848,674,Community Support Services,,St Joseph'S Health Care System-Hamilton,,Hamilton St Joseph'S,,50 Charlton Avenue East,,,Hamilton,L8N4A6,2024/06/25 13:38:03+00,2024/06/25 11:37:05+00,2024/06/25 21:54:59+00,2112801
-75.4741507,45.4825319,319885728,8472397,Pharmacy,Retail Pharmacy,Crown Pointe Pharmacy,,,,900 Watters Road,13,,Orleans,K4A0B4,2024/06/25 13:35:22+00,2024/06/25 11:56:37+00,2024/06/25 21:54:59+00,2112817
-79.2841516,43.7005794,319887117,9000000015,Seniors Active Living Centre,,West Scarborough Neighbourhood Community Centre,,,,313 Pharmacy Avenue,,,Scarborough,M1L3E7,2024/06/25 13:35:06+00,2024/06/25 12:00:23+00,2024/06/25 21:54:59+00,2112833
-80.9529935,43.7237724,319877540,2921,Long-Term Care Home,For-Profit,Caressant Care Listowel Nursing Home,,,,710 Reserve Avenue South,,,Listowel,N4W2L1,2024/06/25 13:36:39+00,2024/06/25 11:38:42+00,2024/06/25 21:54:59+00,2112849
-79.3655666,43.7705074,319878072,3718,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,LifeLabs,,,,1255 Sheppard Avenue East,,Practice Address,North York,M2K1E2,2024/06/25 13:37:48+00,2024/06/25 11:39:53+00,2024/06/25 21:54:59+00,2112865
-79.8733225,43.5197125,319886872,9551433,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #710,,,,75 Nipissing Road,,,Milton,L9T1R3,2024/06/25 13:35:15+00,2024/06/25 11:59:45+00,2024/06/25 21:54:59+00,2112881
-81.2032131,42.9970536,319878652,4227,Community Support Services,,Dale Brain Injury Services Inc.,,London Dale Brain Injury Serv Inc,,1340A Dundas Street East,,,London,N5W3B6,2024/06/25 13:34:34+00,2024/06/25 11:41:16+00,2024/06/25 21:54:59+00,2112897
-77.1558059,44.737437,319878042,3689,Long-Term Care Home,Non-Profit,Pine Meadow Nursing Home,,,,124 Lloyd Street,,,Northbrook,K0H2G0,2024/06/25 13:37:49+00,2024/06/25 11:39:50+00,2024/06/25 21:54:59+00,2112913
-79.2935276,43.6899764,319886504,9254031,Pharmacy,Retail Pharmacy,Care And Health Pharmacy,,,,2925 Danforth Ave,,,Toronto,M4C1M1,2024/06/25 13:33:23+00,2024/06/25 11:58:44+00,2024/06/25 21:54:59+00,2112929
-79.1224677,44.1126253,319882977,5035918,Pharmacy,Retail Pharmacy,Markham Guardian Pharmacy,,,,102 Main Street North,,,Markham,L3P1X8,2024/06/25 13:35:47+00,2024/06/25 11:50:47+00,2024/06/25 21:54:59+00,2112945
-79.8661305,43.5389345,319881340,1980119,Pharmacy,Retail Pharmacy,Milton Square Pharmacy,,,,1225 Maple Ave,200,,Milton,L9T0A5,2024/06/25 13:34:04+00,2024/06/25 11:47:20+00,2024/06/25 21:54:59+00,2112961
-79.4686746,44.0458494,319877176,2014,Community Support Services,,The Regional Municipality Of York,,Newmarket Regional Munic Of York,,194 Eagle Street,,,Newmarket,L3Y1J6,2024/06/25 13:34:52+00,2024/06/25 11:37:48+00,2024/06/25 21:54:59+00,2112977
-79.2250155999999,43.9818254,319888286,T0577,Licenced Retirement Home,,Country Home Care By Stonewood Residences,,,,12472 York Durham Line,,,Stouffville,L4A3L2,2024/06/25 13:35:00+00,2024/06/25 12:04:27+00,2024/06/25 21:54:59+00,2112993
-75.7815806,45.330841,319881188,1596197,Pharmacy,Allergen Supplier,Allergom Allergy Extracts Inc,,,,139 Greenbank Road,Unit 105,,Nepean,K2H9A5,2024/06/25 13:34:08+00,2024/06/25 11:46:59+00,2024/06/25 21:54:59+00,2113009
-89.3080099,48.3820552,319882087,3491475,Pharmacy,Retail Pharmacy,Wal-Mart Pharmacy,,,,1101 Arthur Street  W,,,Thunder Bay,P7E5S2,2024/06/25 13:37:32+00,2024/06/25 11:49:00+00,2024/06/25 21:54:59+00,2113025
-79.2083607,43.1853365,319885309,8008595,Pharmacy,Retail Pharmacy,Healthmax Pharmacy,,,,366 Bunting Road,1,,St Catharines,L2M3Y6,2024/06/25 13:33:30+00,2024/06/25 11:55:45+00,2024/06/25 21:54:59+00,2113041
-79.9829204,43.3949945,319881835,3045831,Pharmacy,Retail Pharmacy,Carlisle Pharmacy,,,,1493 Centre Road,,,Carlisle,L0R1H0,2024/06/25 13:35:55+00,2024/06/25 11:48:27+00,2024/06/25 21:54:59+00,2113057
-79.5081976,43.6890954,319876899,1035,Mental Health and Addiction Organization,Mental Health Services,West Park Healthcare Centre,,,,82 Buttonwood Avenue,,Administration and Practice Location,Toronto,M6M2J5,2024/06/25 13:38:02+00,2024/06/25 11:37:12+00,2024/06/25 21:54:59+00,2113073
-79.6579105,44.4151043,319887096,9000000003,Midwifery Clinic,Main,Barrie Midwives,,,,5 Quarry Ridge Road,Suite 306,Practice Location,Barrie,L4M7G1,2024/06/25 13:35:09+00,2024/06/25 12:00:19+00,2024/06/25 21:54:59+00,2113089
-75.6251527,45.4016059,319877576,3006,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,Bio-Test Laboratory Incorporated,,,,1929 Russell Road,,Practice Address,Ottawa,K1G3P2,2024/06/25 13:36:38+00,2024/06/25 11:38:46+00,2024/06/25 21:54:59+00,2113105
-79.3003546,43.8622424,319880687,716933,Pharmacy,Long Term Care Facility,Bethany Lodge,,,,23 Second Street,,,Unionville,L3R2C2,2024/06/25 13:37:46+00,2024/06/25 11:45:55+00,2024/06/25 21:54:59+00,2113121
-81.2148321,43.0215636,319883105,5182857,Pharmacy,Long Term Care Facility,Kensington Village,,,,1340 Huron Street,,,London,N5V3R3,2024/06/25 13:35:45+00,2024/06/25 11:51:02+00,2024/06/25 21:54:59+00,2113137
-78.7543348,44.3552073,319881270,1782672,Pharmacy,Retail Pharmacy,Kawartha Lakes Pharmacy,,,,55 Angeline Street  N,4A,,Lindsay,K9V5B7,2024/06/25 13:34:07+00,2024/06/25 11:47:10+00,2024/06/25 21:54:59+00,2113153
-78.9040647,43.8870034,319883212,5334355,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #508,,,,1801 Dundas Street East,,,Whitby,L1N7C5,2024/06/25 13:37:27+00,2024/06/25 11:51:15+00,2024/06/25 21:54:59+00,2113169
-79.4442866,43.7813334,319881926,3199318,Pharmacy,Retail Pharmacy,Health Solutions Pharmacy,,,,5927 Bathurst Street,,,North York,M2R3T5,2024/06/25 13:37:36+00,2024/06/25 11:48:39+00,2024/06/25 21:54:59+00,2113185
-80.2763064,43.1469536,319880448,256401,Integrated Community Health Services Centre,"Fluoroscopy, Radiography, General Ultrasound, Vascular Ultrasound",Brantford Radiology Group,,,,221 Brant Avenue,,,Brantford,N3T3J3,2024/06/25 13:36:13+00,2024/06/25 11:45:23+00,2024/06/25 21:54:59+00,2113201
-89.3205199,48.4882192,319877365,2381,Mental Health and Addiction Organization,Addiction Services,Dilico Anishinabek Family Care,,,,226 Dog Lake Road,,Practice Location,Thunder Bay,P7G2G2,2024/06/25 13:36:44+00,2024/06/25 11:38:17+00,2024/06/25 21:54:59+00,2113217
-79.3093526,43.8015494,319879884,16903,Mental Health and Addiction Organization,Addiction Services,Lakeridge Health Corporation,,,,3030 Birchmount Road,Scarborough Health Network,Practice Location,Scarborough,M1W3W3,2024/06/25 13:36:17+00,2024/06/25 11:44:06+00,2024/06/25 21:54:59+00,2113233
-79.3371396,43.7255554,319879326,5800,Licensed Lab and Specimen Collection Centre Locations,Community (Private) Lab Location,In-Common Laboratories,,,,57 Gervais Drive,,"Billing, Administration, & Practice Address",North York,M3C1Z2,2024/06/25 13:34:27+00,2024/06/25 11:42:52+00,2024/06/25 21:54:59+00,2113249
-80.9434538,46.650734,319887517,9000000329,Seniors Active Living Centre,,Le Centre Club D'Age D'Or de la Vallee,,,,26 Cote Boulevard,,,Hanmer,P3P1X5,2024/06/25 13:36:48+00,2024/06/25 12:01:48+00,2024/06/25 21:54:59+00,2113265
-81.3286665,48.4734607,319883876,6187798,Pharmacy,Retail Pharmacy,Rexall #6904,,,,119 Pine Street South,,,Timmins,P4N2K3,2024/06/25 13:33:45+00,2024/06/25 11:52:39+00,2024/06/25 21:54:59+00,2113281
-82.4047077,42.9863157,319877295,2242,Public Health Unit Office Locations,,Lambton Health Unit,Comté de Lambton,,,160 Exmouth Street,,Administrative Office,Point Edward,N7T7Z6,2024/06/25 13:34:50+00,2024/06/25 11:38:07+00,2024/06/25 21:54:59+00,2113297
-79.4482166,43.6960674,319886792,9514313,Pharmacy,Retail Pharmacy,Ayda Pharmacy,,,,1767 Eglinton Avenue W,,,York,M6E2H7,2024/06/25 13:35:16+00,2024/06/25 11:59:36+00,2024/06/25 21:54:59+00,2113313
-81.2831691,43.0254736,319882207,3718472,Pharmacy,Retail Pharmacy,Masonville Pharmacy,,,,1673 Richmond Street,Unit 4,,London,N6G2N3,2024/06/25 13:37:30+00,2024/06/25 11:49:16+00,2024/06/25 21:54:59+00,2113329
-75.6914487,44.6122371,319878482,4114,Community Support Services,,"Community & Primary Health Care - Lanark, Leeds And Grenville",,Brockville Comm & Primary Hlth Care,,333 California Avenue,Unit 12,,Brockville,K6V5V5,2024/06/25 13:34:38+00,2024/06/25 11:40:51+00,2024/06/25 21:54:59+00,2113345
-79.7977405,43.3543855,319877913,3549,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,LifeLabs,,,,3155 Harvester Road,,Practice Address,Burlington,L7N3V2,2024/06/25 13:37:54+00,2024/06/25 11:39:34+00,2024/06/25 21:54:59+00,2113361
-75.6491127,45.3993359,319882891,4924194,Pharmacy,Hospital Outpatient Dispensiary,Pharmacy Department,,,,501 Smyth Road,,,Ottawa,K1H8L6,2024/06/25 13:35:50+00,2024/06/25 11:50:38+00,2024/06/25 21:54:59+00,2113377
-79.4269026,44.0568973,319877712,3227,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) York Region Branch,,,,1101 Nicholson Road,Suite: 5,Administrative Office,Newmarket,L3Y9C3,2024/06/25 13:37:59+00,2024/06/25 11:39:04+00,2024/06/25 21:54:59+00,2113393
-79.4389956,43.6369144,319888215,T0409,Licenced Retirement Home,,Dowling Rest Home,,,,124 Dowling Avenue,,,Toronto,M6K3A6,2024/06/25 13:35:01+00,2024/06/25 12:04:11+00,2024/06/25 21:54:59+00,2113409
-75.6251527,45.4016059,319881206,1639392,Pharmacy,Allergen Supplier,Galvtex Corporation,,,,1929 Russell Road,208,,Ottawa,K1G4G3,2024/06/25 13:34:08+00,2024/06/25 11:47:01+00,2024/06/25 21:54:59+00,2113425
-79.5755816,43.6311074,319884773,7314694,Pharmacy,Retail Pharmacy,Markland Wood Pharmacy Limited,,,,4335 Bloor Street  W,,,Toronto,M9C2A5,2024/06/25 13:37:10+00,2024/06/25 11:54:28+00,2024/06/25 21:54:59+00,2113441
-79.1012888,43.0977305,319877804,3338,Long-Term Care Home,For-Profit,Valley Park Lodge,,,,6400 Valley Way,,,Niagara Falls,L2E7E3,2024/06/25 13:37:56+00,2024/06/25 11:39:18+00,2024/06/25 21:54:59+00,2113457
-79.2504697,43.7065334,319885200,7860433,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #1382,,,,2301 Kingston Road,,,Scarborough,M1N1V1,2024/06/25 13:33:33+00,2024/06/25 11:55:32+00,2024/06/25 21:54:59+00,2113473
-79.9573625,43.2610565,319878845,4358,Community Support Services,,St. Joseph'S Health System - St. Joseph'S Villa (Dundas),,Hamilton St. Joseph'S Health System,,56 Governor's Road,,,Hamilton,L9H5G7,2024/06/25 13:36:34+00,2024/06/25 11:41:47+00,2024/06/25 21:54:59+00,2113489
-80.2615484,43.1358295,319884469,6959339,Pharmacy,Retail Pharmacy,Freshco Pharmacy,,,,50 Market Street  S,,,Brantford,N3S2R3,2024/06/25 13:35:30+00,2024/06/25 11:53:49+00,2024/06/25 21:54:59+00,2113505
-81.619424,42.9469456,319876771,189,Children's Treatment Centre,Site,(Sarnia & District CTC) Pathways Health Centre For Children,,SARNIA Pathways Health CC,,1240 Murphy Road,,,STRATHROY-CARADOC,N7G2Y6,2024/06/25 13:38:04+00,2024/06/25 11:36:55+00,2024/06/25 21:54:59+00,2113521
-76.1985546,44.6924561,319885637,8371479,Pharmacy,Retail Pharmacy,Portland Pharmacy,,,,2761 Hwy 15,,,Portland,K0G1V0,2024/06/25 13:35:25+00,2024/06/25 11:56:26+00,2024/06/25 21:54:59+00,2113537
-79.5601941,43.6089524,319886270,9062513,Integrated Community Health Services Centre,Pulmonary Function A - Pure Screening,West Toronto Respiratory Services Inc.,,,,190 Sherway Drive,,,Etobicoke,M9C5N2,2024/06/25 13:36:55+00,2024/06/25 11:57:58+00,2024/06/25 21:54:59+00,2113553
-78.8758678,43.9240093,319884535,7036931,Pharmacy,Retail Pharmacy,Scotts Drug Mart,,,,1000 Simcoe Street  N,,,Oshawa,L1G4W4,2024/06/25 13:37:15+00,2024/06/25 11:53:57+00,2024/06/25 21:54:59+00,2113569
-79.6281609,43.5884543,319881665,2685185,Integrated Community Health Services Centre,"Radiography, General Ultrasound, Vascular Ultrasound",Dixie X-Ray Associates - City Centre,,,,3420 Hurontario Street,,,Mississauga,L5B4A9,2024/06/25 13:35:59+00,2024/06/25 11:48:04+00,2024/06/25 21:54:59+00,2113585
-79.7466635,43.7991234,319886490,9241037,Pharmacy,Retail Pharmacy,Apex Pharmacy,,,,10930 Goreway Dr,Cx2,,Brampton,L6P4N4,2024/06/25 13:33:26+00,2024/06/25 11:58:42+00,2024/06/25 21:54:59+00,2113601
-81.44082,42.8207207,319879470,7293,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Southwest Ontario Aboriginal Health Access Centre,,,,77 Anishinaabeg Drive,RR 1,Practice Location,Muncey,N0L1Y0,2024/06/25 13:34:23+00,2024/06/25 11:43:11+00,2024/06/25 21:54:59+00,2113617
-79.01584,43.8378703,319879639,9521,Hospital,Site,Lakeridge Health - Ajax,,Lakeridge Health,,580 Harwood Avenue South,,,Ajax,L1S2J4,2024/06/25 13:36:22+00,2024/06/25 11:43:32+00,2024/06/25 21:54:59+00,2113633
-81.6302509,43.4219426,319879135,4584,Community Support Services,,Blue Water Rest Home,,Zurich Blue Water Rest Home,,Rural Route  3,,,Bluewater,N0M2T0,2024/06/25 13:36:26+00,2024/06/25 11:42:28+00,2024/06/25 21:54:59+00,2113649
-75.6262707,45.346061,319884257,6695631,Pharmacy,Retail Pharmacy,Blossom Park Pharmacy,,,,1650 Queensdale Ave,3Qa,,Ottawa,K1T1N8,2024/06/25 13:35:37+00,2024/06/25 11:53:23+00,2024/06/25 21:54:59+00,2113665
-80.4417681,43.4297972,319877115,1922,Long-Term Care Home,Non-Profit,Trinity Village Care Centre,,,,2727 Kingsway Drive,,,Kitchener,N2C1A7,2024/06/25 13:34:55+00,2024/06/25 11:37:39+00,2024/06/25 21:54:59+00,2113681
